LOCALITY_NAME_NOV2019,LOCALITY_PID_NOV2019,CED_CODE_2018,CED_NAME_2018,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
THORNLIE,WA2860,502,Burt,1,Good,Good,0
THORNTON,NSW3888,136,Paterson,1,Good,Good,0
THORNTON,QLD2891,330,Wright,1,Good,Good,0
THORNTON,VIC2512,222,Indi,1,Good,Good,0
THORNTON BEACH,QLD2892,318,Leichhardt,1,Good,Good,0
THORNVILLE,QLD2893,321,Maranoa,1,Good,Good,0
THORPDALE,VIC2513,234,Monash,1,Good,Good,0
THORPDALE SOUTH,VIC2514,234,Monash,1,Good,Good,0
THOWGLA VALLEY,VIC2515,222,Indi,1,Good,Good,0
THREDBO,NSW5140,113,Eden-Monaro,1,Good,Good,0
THREE BRIDGES,VIC2516,206,Casey,1,Good,Good,0
THREE CREEKS,SA210006248,404,Grey,1,Good,Good,0
THREE MOON,QLD2894,311,Flynn,1,Good,Good,0
THREE RIVERS,QLD2895,317,Kennedy,1,Good,Good,0
THREE SPRINGS,WA3367,506,Durack,1,Good,Good,0
THRINGTON,SA1383,404,Grey,1,Good,Good,0
THROSBY,ACT933,803,Fenner,1,Good,Good,0
THROSSELL,WA2235,512,Pearce,1,Good,Good,0
THRUMSTER,NSW3889,110,Cowper,1,Good,Good,0
THUDDUNGRA,NSW3890,139,Riverina,1,Good,Good,0
THULE,NSW3891,114,Farrer,1,Good,Good,0
THULIMBAH,QLD2896,321,Maranoa,1,Good,Good,0
THUMB CREEK,NSW3892,110,Cowper,1,Good,Good,0
THURGOONA,NSW3893,114,Farrer,1,Good,Good,0
THURINGOWA CENTRAL,QLD2897,315,Herbert,1,Good,Good,0
THURLGA,SA210006083,404,Grey,1,Good,Good,0
THURSDAY ISLAND,QLD2898,318,Leichhardt,1,Good,Good,0
THYRA,NSW3894,114,Farrer,1,Good,Good,0
TI TREE,NT259,701,Lingiari,1,Good,Good,0
TIANJARA,NSW3895,116,Gilmore,1,Good,Good,0
TIARO,QLD2899,329,Wide Bay,1,Good,Good,0
TIATUKIA,SA1645,404,Grey,1,Good,Good,0
TIBBUC,NSW3896,124,Lyne,1,Good,Good,0
TIBERIAS,TAS673,605,Lyons,1,Good,Good,0
TIBOOBURRA,NSW3897,134,Parkes,1,Good,Good,0
TIBRADDEN,WA2973,506,Durack,1,Good,Good,0
TICHBORNE,NSW3898,139,Riverina,1,Good,Good,0
TICHULAR,NSW3899,107,Calare,1,Good,Good,0
TICKERA,SA1384,404,Grey,1,Good,Good,0
TIDAL RIVER,VIC2517,234,Monash,1,Good,Good,0
TIDDY WIDDY BEACH,SA1385,404,Grey,1,Good,Good,0
TIERI,QLD2900,311,Flynn,1,Good,Good,0
TIEYON,SA210006061,404,Grey,1,Good,Good,0
TIGHES HILL,NSW3900,131,Newcastle,1,Good,Good,0
TIKALINA,SA210006212,404,Grey,1,Good,Good,0
TILBA TILBA,NSW3901,113,Eden-Monaro,1,Good,Good,0
TILBUSTER,NSW3902,130,New England,1,Good,Good,0
TILLEY SWAMP,SA1386,402,Barker,1,Good,Good,0
TILLIGERRY CREEK,NSW3903,136,Paterson,1,Good,Good,0
TILPA,NSW3904,134,Parkes,1,Good,Good,0
TIMBARRA,NSW3905,130,New England,1,Good,Good,0
TIMBARRA,VIC2518,216,Gippsland,1,Good,Good,0
TIMBER CREEK,NT260,701,Lingiari,1,Good,Good,0
TIMBILLICA,NSW3906,113,Eden-Monaro,1,Good,Good,0
TIMBOON,VIC2519,237,Wannon,1,Good,Good,0
TIMBOON WEST,VIC2520,237,Wannon,1,Good,Good,0
TIMBUMBURI,NSW3907,130,New England,1,Good,Good,0
TIMMERING,VIC2521,235,Nicholls,1,Good,Good,0
TIMOR,NSW3908,130,New England,1,Good,Good,0
TIMOR,VIC2522,229,Mallee,1,Good,Good,0
TIMOR WEST,VIC2523,229,Mallee,1,Good,Good,0
TIN CAN BAY,QLD2901,329,Wide Bay,1,Good,Good,0
TIN CAN BAY,QLD2901,,,0,NA,Good,4
TINAMBA,VIC2524,216,Gippsland,1,Good,Good,0
TINAMBA WEST,VIC2525,216,Gippsland,1,Good,Good,0
TINANA,QLD2902,329,Wide Bay,1,Good,Good,0
TINANA SOUTH,QLD2903,329,Wide Bay,1,Good,Good,0
TINAROO,QLD2904,317,Kennedy,1,Good,Good,0
TINBEERWAH,QLD2905,329,Wide Bay,1,Good,Good,0
TINCURRIN,WA2165,511,O'Connor,1,Good,Good,0
TINDAL,NT261,701,Lingiari,1,Good,Good,0
TINDAREY,NSW3909,134,Parkes,1,Good,Good,0
TINDERBOX,TAS674,604,Franklin,1,Good,Good,0
TINDERRY,NSW3910,113,Eden-Monaro,1,Good,Good,0
TINGALPA,QLD2906,302,Bonner,1,Good,Good,0
TINGHA,NSW3911,130,New England,1,Good,Good,0
TINGIRA HEIGHTS,NSW3912,141,Shortland,1,Good,Good,0
TINGLEDALE,WA2765,511,O'Connor,1,Good,Good,0
TINGOORA,QLD2907,311,Flynn,1,Good,Good,0
TINGUN,QLD2908,321,Maranoa,1,Good,Good,0
TINNANBAR,QLD2909,329,Wide Bay,1,Good,Good,0
TINONEE,NSW3913,124,Lyne,1,Good,Good,0
TINPOT,NSW3914,113,Eden-Monaro,1,Good,Good,0
TINTALDRA,VIC2526,222,Indi,1,Good,Good,0
TINTENBAR,NSW3915,138,Richmond,1,Good,Good,0
TINTINARA,SA1387,402,Barker,1,Good,Good,0
TINTINHULL,NSW3916,130,New England,1,Good,Good,0
TIONA,NSW3917,124,Lyne,1,Good,Good,0
TIPPERARY,NSW3918,124,Lyne,1,Good,Good,0
TIPPERARY,NT262,701,Lingiari,1,Good,Good,0
TIPTON,QLD2910,314,Groom,1,Good,Good,0
TIRI,NSW3919,124,Lyne,1,Good,Good,0
TIRRANNAVILLE,NSW3920,120,Hume,1,Good,Good,0
TIRROAN,QLD2911,311,Flynn,1,Good,Good,0
TITAATEE CREEK,NSW3921,124,Lyne,1,Good,Good,0
TITJIKALA,NT263,701,Lingiari,1,Good,Good,0
TITTYBONG,VIC2952,229,Mallee,1,Good,Good,0
TIVENDALE,NT264,702,Solomon,1,Good,Good,0
TIVOLI,QLD2912,301,Blair,1,Good,Good,0
TIWI,NT265,702,Solomon,1,Good,Good,0
TIWI ISLANDS,NT266,701,Lingiari,1,Good,Good,0
TOCAL,NSW3922,124,Lyne,1,Good,Good,0
TOCUMWAL,NSW3923,114,Farrer,1,Good,Good,0
TODMORDEN,SA210006147,404,Grey,1,Good,Good,0
TODS CORNER,TAS675,605,Lyons,1,Good,Good,0
TOGARA,QLD2914,311,Flynn,1,Good,Good,0
TOGARI,TAS676,602,Braddon,1,Good,Good,0
TOIBERRY,TAS677,605,Lyons,1,Good,Good,0
TOKO,QLD2915,317,Kennedy,1,Good,Good,0
TOL TOL,VIC2528,229,Mallee,1,Good,Good,0
TOLBAR,NSW5128,113,Eden-Monaro,1,Good,Good,0
TOLDEROL,SA1388,408,Mayo,1,Good,Good,0
TOLGA,QLD2916,317,Kennedy,1,Good,Good,0
TOLL,QLD2917,317,Kennedy,1,Good,Good,0
TOLLAND,NSW3924,139,Riverina,1,Good,Good,0
TOLMANS HILL,TAS678,603,Clark,1,Good,Good,0
TOLMIE,VIC2529,222,Indi,1,Good,Good,0
TOLWONG,NSW3925,116,Gilmore,1,Good,Good,0
TOM GROGGIN,VIC2530,216,Gippsland,0.5,Good,Good,0
TOM GROGGIN,VIC2530,222,Indi,0.5,Good,Good,0
TOM PRICE,WA2756,506,Durack,1,Good,Good,0
TOMAGO,NSW3926,136,Paterson,1,Good,Good,0
TOMAHAWK,TAS679,601,Bass,1,Good,Good,0
TOMAKIN,NSW3927,116,Gilmore,1,Good,Good,0
TOMALLA,NSW3928,124,Lyne,5e-07,Good,Good,1
TOMALLA,NSW3928,130,New England,0.9999995,Good,Good,0
TOMBONG,NSW3929,113,Eden-Monaro,1,Good,Good,0
TOMBOYE,NSW3930,113,Eden-Monaro,1,Good,Good,0
TOMERONG,NSW3931,116,Gilmore,1,Good,Good,0
TOMEWIN,NSW3932,138,Richmond,1,Good,Good,0
TOMINGLEY,NSW3933,134,Parkes,1,Good,Good,0
TOMKI,NSW5078,133,Page,1,Good,Good,0
TOMS CREEK,NSW3934,124,Lyne,1,Good,Good,0
TONDERBURINE,NSW3935,134,Parkes,1,Good,Good,0
TONEBRIDGE,WA2088,511,O'Connor,1,Good,Good,0
TONGALA,VIC2531,235,Nicholls,1,Good,Good,0
TONGANAH,TAS680,601,Bass,1,Good,Good,0
TONGARRA,NSW3936,147,Whitlam,1,Good,Good,0
TONGHI CREEK,VIC2532,216,Gippsland,1,Good,Good,0
TONGIO,VIC2533,216,Gippsland,1,Good,Good,0
TONIMBUK,VIC2534,234,Monash,1,Good,Good,0
TONSLEY,SA210006283,403,Boothby,1,Good,Good,0
TOOAN,VIC2535,229,Mallee,1,Good,Good,0
TOOBANNA,QLD2918,317,Kennedy,1,Good,Good,0
TOOBEAH,QLD2919,321,Maranoa,1,Good,Good,0
TOOBORAC,VIC2536,235,Nicholls,1,Good,Good,0
TOODYAY,WA2630,512,Pearce,1,Good,Good,0
TOOGONG,NSW3937,107,Calare,1,Good,Good,0
TOOGOOLAWAH,QLD2920,301,Blair,1,Good,Good,0
TOOGOOM,QLD2921,316,Hinkler,1,Good,Good,0
TOOLAKEA,QLD2922,315,Herbert,1,Good,Good,0
TOOLAMBA,VIC2537,235,Nicholls,1,Good,Good,0
TOOLAMBA WEST,VIC2538,235,Nicholls,1,Good,Good,0
TOOLANGI,VIC2539,206,Casey,0.1201815,Good,Good,0
TOOLANGI,VIC2539,222,Indi,0.8798185,Good,Good,0
TOOLARA FOREST,QLD2923,329,Wide Bay,1,Good,Good,0
TOOLBURRA,QLD2924,321,Maranoa,1,Good,Good,0
TOOLERN VALE,VIC2540,218,Gorton,0.9776878,Good,Good,0
TOOLERN VALE,VIC2540,231,McEwen,0.0223122,Good,Good,0
TOOLEYBUC,NSW3938,114,Farrer,1,Good,Good,0
TOOLIBIN,WA2164,511,O'Connor,1,Good,Good,0
TOOLIGIE,SA1389,404,Grey,1,Good,Good,0
TOOLIJOOA,NSW3939,116,Gilmore,1,Good,Good,0
TOOLLEEN,VIC2541,203,Bendigo,0.2971429,Good,Good,0
TOOLLEEN,VIC2541,235,Nicholls,0.7028571,Good,Good,0
TOOLOME,VIC2542,216,Gippsland,1,Good,Good,0
TOOLONDO,VIC2543,229,Mallee,1,Good,Good,0
TOOLONG,VIC2544,237,Wannon,1,Good,Good,0
TOOLONGA,WA1955,506,Durack,1,Good,Good,0
TOOLOOA,QLD2925,311,Flynn,1,Good,Good,0
TOOLOOM,NSW3940,133,Page,1,Good,Good,0
TOOLOON,NSW3941,134,Parkes,1,Good,Good,0
TOOMA,NSW3942,113,Eden-Monaro,1,Good,Good,0
TOOMBON,VIC2545,234,Monash,1,Good,Good,0
TOOMPUP,WA2182,511,O'Connor,1,Good,Good,0
TOOMS LAKE,TAS681,605,Lyons,1,Good,Good,0
TOOMULLA,QLD2926,315,Herbert,1,Good,Good,0
TOONDAHRA,QLD2927,311,Flynn,1,Good,Good,0
TOONGABBIE,NSW3943,118,Greenway,0.4765387,Acceptable,Good,0
TOONGABBIE,NSW3943,135,Parramatta,0.5234613,Acceptable,Good,0
TOONGABBIE,VIC2546,216,Gippsland,1,Good,Good,0
TOONGABBIE,VIC2546,234,Monash,0,Good,Good,1
TOONGI,NSW3944,134,Parkes,1,Good,Good,0
TOONPAN,QLD2928,317,Kennedy,1,Good,Good,0
TOONUMBAR,NSW3945,133,Page,1,Good,Good,0
TOOPERANG,SA1390,408,Mayo,1,Good,Good,0
TOORA,SA1391,402,Barker,1,Good,Good,0
TOORA,VIC2547,234,Monash,1,Good,Good,0
TOORA NORTH,VIC2548,216,Gippsland,1e-07,Good,Good,1
TOORA NORTH,VIC2548,234,Monash,0.9999999,Good,Good,0
TOORADIN,VIC2549,220,Holt,0.9828789,Good,Good,0
TOORADIN,VIC2549,234,Monash,0.0171211,Good,Good,0
TOORAK,VIC2550,219,Higgins,1,Good,Good,0
TOORAK GARDENS,SA1392,410,Sturt,1,Good,Good,0
TOORANIE,NSW3946,114,Farrer,1,Good,Good,0
TOORAWEENAH,NSW3947,134,Parkes,1,Good,Good,0
TOORBUL,QLD2929,320,Longman,1,Good,Good,0
TOORLOO ARM,VIC2551,216,Gippsland,1,Good,Good,0
TOORMINA,NSW3948,110,Cowper,1,Good,Good,0
TOORONGO,VIC2552,206,Casey,0.3333333,Good,Good,0
TOORONGO,VIC2552,234,Monash,0.6666667,Good,Good,0
TOOROOKA,NSW3949,110,Cowper,1,Good,Good,0
TOOTENILLA,SA1393,404,Grey,1,Good,Good,0
TOOTGAROOK,VIC2553,213,Flinders,1,Good,Good,0
TOOTHDALE,NSW3950,113,Eden-Monaro,1,Good,Good,0
TOOTOOL,NSW3951,139,Riverina,1,Good,Good,0
TOOWONG,QLD2930,328,Ryan,1,Good,Good,0
TOOWOOMBA CITY,QLD2931,314,Groom,1,Good,Good,0
TOOWOON BAY,NSW3952,112,Dobell,1,Good,Good,0
TOP CAMP,QLD2932,314,Groom,1,Good,Good,0
TOP SPRINGS,NT267,701,Lingiari,1,Good,Good,0
TOPAZ,QLD2933,317,Kennedy,1,Good,Good,0
TOPI TOPI,NSW3953,124,Lyne,1,Good,Good,0
TORBANLEA,QLD2934,316,Hinkler,1,Good,Good,0
TORBAY,WA2434,511,O'Connor,1,Good,Good,0
TORNDIRRUP,WA2049,511,O'Connor,1,Good,Good,0
TORONTO,NSW3954,121,Hunter,1,Good,Good,0
TORQUAY,QLD2935,316,Hinkler,1,Good,Good,0
TORQUAY,VIC2554,209,Corangamite,1,Good,Good,0
TORRENS,ACT332,801,Bean,1,Good,Good,0
TORRENS CREEK,QLD2936,317,Kennedy,1,Good,Good,0
TORRENS ISLAND,SA1648,405,Hindmarsh,1,Good,Good,0
TORRENS PARK,SA1394,403,Boothby,1,Good,Good,0
TORRENS VALE,SA1395,408,Mayo,1,Good,Good,0
TORRENSVILLE,SA1396,401,Adelaide,1,Good,Good,0
TORRES STRAIT,QLD2937,318,Leichhardt,1,Good,Good,0
TORRINGTON,NSW3955,130,New England,1,Good,Good,0
TORRINGTON,QLD2938,314,Groom,1,Good,Good,0
TORRITA,VIC2555,229,Mallee,1,Good,Good,0
TORRUMBARRY,VIC2556,235,Nicholls,1,Good,Good,0
TORRYBURN,NSW3956,124,Lyne,1,Good,Good,0
TORRYBURN,NSW3957,130,New England,1,Good,Good,0
TORTILLA FLATS,NT268,701,Lingiari,1,Good,Good,0
TORWOOD,VIC2557,234,Monash,1,Good,Good,0
TOSTAREE,VIC2558,216,Gippsland,1,Good,Good,0
TOTHILL BELT,SA1397,404,Grey,1,Good,Good,0
TOTHILL CREEK,SA1398,404,Grey,1,Good,Good,0
TOTNES VALLEY,NSW3958,107,Calare,1,Good,Good,0
TOTNESS,SA1399,408,Mayo,1,Good,Good,0
TOTTENHAM,NSW3959,134,Parkes,1,Good,Good,0
TOTTENHAM,VIC2559,214,Fraser,1,Good,Good,0
TOTTINGTON,VIC2560,229,Mallee,1,Good,Good,0
TOUGA,NSW3960,116,Gilmore,1,Good,Good,0
TOUKLEY,NSW3961,112,Dobell,1,Good,Good,0
TOURELLO,VIC2561,202,Ballarat,1,Good,Good,0
TOWALLUM,NSW3962,133,Page,1,Good,Good,0
TOWAMBA,NSW3963,113,Eden-Monaro,1,Good,Good,0
TOWAN,VIC2562,229,Mallee,1,Good,Good,0
TOWANINNY,VIC2563,229,Mallee,1,Good,Good,0
TOWANINNY SOUTH,VIC2564,229,Mallee,1,Good,Good,0
TOWEN MOUNTAIN,QLD2939,309,Fairfax,1,Good,Good,0
TOWER HILL,VIC2565,237,Wannon,1,Good,Good,0
TOWERS HILL,QLD2940,317,Kennedy,1,Good,Good,0
TOWITTA,SA1400,402,Barker,1,Good,Good,0
TOWN COMMON,QLD2941,315,Herbert,1,Good,Good,0
TOWNSEND,NSW3964,133,Page,1,Good,Good,0
TOWNSENDALE,WA2163,511,O'Connor,1,Good,Good,0
TOWNSON,QLD2942,330,Wright,1,Good,Good,0
TOWNSVILLE CITY,QLD2943,315,Herbert,1,Good,Good,0
TOWNVIEW,QLD2944,317,Kennedy,1,Good,Good,0
TOWONG,VIC2566,222,Indi,1,Good,Good,0
TOWONG UPPER,VIC2567,222,Indi,1,Good,Good,0
TOWRADGI,NSW3965,111,Cunningham,1,Good,Good,0
TOWRANG,NSW3966,120,Hume,1,Good,Good,0
TRAFALGAR,VIC2568,234,Monash,1,Good,Good,0
TRAFALGAR,WA2749,511,O'Connor,1,Good,Good,0
TRAFALGAR EAST,VIC2569,234,Monash,1,Good,Good,0
TRAFALGAR SOUTH,VIC2570,234,Monash,1,Good,Good,0
TRAGOWEL,VIC2571,229,Mallee,1,Good,Good,0
TRALEE,NSW3967,113,Eden-Monaro,1,Good,Good,0
TRANGIE,NSW3968,134,Parkes,1,Good,Good,0
TRANMERE,SA1401,410,Sturt,1,Good,Good,0
TRANMERE,TAS682,604,Franklin,1,Good,Good,0
TRARALGON,VIC2572,216,Gippsland,1,Good,Good,0
TRARALGON EAST,VIC2573,216,Gippsland,1,Good,Good,0
TRARALGON SOUTH,VIC2574,216,Gippsland,1,Good,Good,0
TRAVANCORE,VIC2575,230,Maribyrnong,1,Good,Good,0
TRAVELLERS REST,TAS683,605,Lyons,1,Good,Good,0
TRAVESTON,QLD2945,329,Wide Bay,1,Good,Good,0
TRAWALLA,VIC2576,237,Wannon,1,Good,Good,0
TRAWOOL,VIC2577,235,Nicholls,1,Good,Good,0
TRAYNING,WA3365,506,Durack,1,Good,Good,0
TRAYNORS LAGOON,VIC2578,229,Mallee,1,Good,Good,0
TREBONNE,QLD2946,317,Kennedy,1,Good,Good,0
TREEBY,WA3395,508,Fremantle,1,Good,Good,0
TREETON,WA2458,507,Forrest,1,Good,Good,0
TREGEAGLE,NSW3969,133,Page,1,Good,Good,0
TREGEAR,NSW3970,108,Chifley,1,Acceptable,Good,0
TREGONY,QLD2947,321,Maranoa,1,Good,Good,0
TREMONT,VIC2579,206,Casey,1,Good,Good,0
TRENAH,TAS684,601,Bass,1,Good,Good,0
TRENAYR,NSW3971,133,Page,1,Good,Good,0
TRENT,WA1852,511,O'Connor,1,Good,Good,0
TRENTHAM,VIC2580,202,Ballarat,1,Good,Good,0
TRENTHAM CLIFFS,NSW5060,114,Farrer,1,Good,Good,0
TRENTHAM EAST,VIC2581,202,Ballarat,0.4864865,Good,Good,0
TRENTHAM EAST,VIC2581,203,Bendigo,0.5135135,Good,Good,0
TRESCO,VIC2582,229,Mallee,1,Good,Good,0
TRESCO WEST,VIC2583,229,Mallee,1,Good,Good,0
TREVALLYN,TAS685,601,Bass,1,Good,Good,0
TREWILGA,NSW3972,139,Riverina,1,Good,Good,0
TRIABUNNA,TAS686,605,Lyons,1,Good,Good,0
TRIAL HARBOUR,TAS687,602,Braddon,1,Good,Good,0
TRIAMBLE,NSW3973,107,Calare,1,Good,Good,0
TRIANGLE FLAT,NSW3974,107,Calare,1,Good,Good,0
TRIDA,VIC2584,234,Monash,1,Good,Good,0
TRIGG,WA3166,514,Stirling,1,Good,Good,0
TRIGWELL,WA2100,511,O'Connor,1,Good,Good,0
TRINITY BEACH,QLD2948,318,Leichhardt,1,Good,Good,0
TRINITY GARDENS,SA1403,410,Sturt,1,Good,Good,0
TRINITY PARK,QLD2949,318,Leichhardt,1,Good,Good,0
TROTT PARK,SA1404,406,Kingston,1,Good,Good,0
TROTTER CREEK,QLD2950,311,Flynn,1,Good,Good,0
TROWUTTA,TAS688,602,Braddon,1,Good,Good,0
TRUGANINA,VIC2585,218,Gorton,0.0057515,Good,Good,1
TRUGANINA,VIC2585,227,Lalor,0.9942485,Good,Good,0
TRUNDING,QLD2951,318,Leichhardt,1,Good,Good,0
TRUNDLE,NSW3976,139,Riverina,1,Good,Good,0
TRUNGLEY HALL,NSW3977,139,Riverina,1,Good,Good,0
TRUNKEY CREEK,NSW3978,107,Calare,1,Good,Good,0
TRURO,SA1405,402,Barker,1,Good,Good,0
TUAN,QLD2952,329,Wide Bay,1,Good,Good,0
TUAN FOREST,QLD2953,329,Wide Bay,1,Good,Good,0
TUART HILL,WA3332,514,Stirling,1,Good,Good,0
TUBBAMURRA,NSW3980,130,New England,1,Good,Good,0
TUBBUL,NSW3981,139,Riverina,1,Good,Good,0
TUBBUT,VIC2949,216,Gippsland,1,Good,Good,0
TUCABIA,NSW3982,133,Page,1,Good,Good,0
TUCHEKOI,QLD2954,329,Wide Bay,1,Good,Good,0
TUCKERANG,QLD2955,321,Maranoa,1,Good,Good,0
TUCKI TUCKI,NSW3983,133,Page,1,Good,Good,0
TUCKOMBIL,NSW3984,138,Richmond,1,Good,Good,0
TUCKURIMBA,NSW3985,133,Page,1,Good,Good,0
TUEN,QLD2956,321,Maranoa,1,Good,Good,0
TUENA,NSW3986,120,Hume,1,Good,Good,0
TUERONG,VIC2586,213,Flinders,1,Good,Good,0
TUGGERAH,NSW3987,112,Dobell,1,Good,Good,0
TUGGERAWONG,NSW3988,112,Dobell,1,Good,Good,0
TUGRABAKH,NSW3989,124,Lyne,1,Good,Good,0
TUGRAH,TAS689,602,Braddon,1,Good,Good,0
TUGUN,QLD2957,322,McPherson,1,Good,Good,0
TULENDEENA,TAS690,601,Bass,1,Good,Good,0
TULKA,SA1406,404,Grey,1,Good,Good,0
TULKARA,VIC2587,229,Mallee,1,Good,Good,0
TULLAH,TAS691,602,Braddon,1,Good,Good,0
TULLAKOOL,NSW3990,114,Farrer,1,Good,Good,0
TULLAMARINE,VIC2588,205,Calwell,0.9795856,Good,Good,0
TULLAMARINE,VIC2588,230,Maribyrnong,0.0204144,Good,Good,0
TULLAMORE,NSW3991,134,Parkes,0.129717,Good,Good,0
TULLAMORE,NSW3991,139,Riverina,0.870283,Good,Good,0
TULLARWALLA,NSW3992,116,Gilmore,1,Good,Good,0
TULLERA,NSW3993,133,Page,1,Good,Good,0
TULLIBIGEAL,NSW3994,134,Parkes,1,Good,Good,0
TULLIMBAR,NSW3995,147,Whitlam,1,Good,Good,0
TULLOONA,NSW3996,134,Parkes,1,Good,Good,0
TULLY,QLD2958,317,Kennedy,1,Good,Good,0
TULLY HEADS,QLD2959,317,Kennedy,1,Good,Good,0
TULLYMORGAN,NSW3997,133,Page,1,Good,Good,0
TUMBARUMBA,NSW3998,113,Eden-Monaro,1,Good,Good,0
TUMBI UMBI,NSW3999,112,Dobell,1,Good,Good,0
TUMBLING WATERS,NT269,701,Lingiari,1,Good,Good,0
TUMBLONG,NSW4000,139,Riverina,1,Good,Good,0
TUMBULGUM,NSW4001,138,Richmond,1,Good,Good,0
TUMBY BAY,SA1407,404,Grey,1,Good,Good,0
TUMMAVILLE,QLD2960,321,Maranoa,1,Good,Good,0
TUMORRAMA,NSW4002,113,Eden-Monaro,1,Good,Good,0
TUMOULIN,QLD2961,317,Kennedy,1,Good,Good,0
TUMUT,NSW4003,113,Eden-Monaro,1,Good,Good,0
TUMUT PLAINS,NSW4004,113,Eden-Monaro,1,Good,Good,0
TUNBRIDGE,TAS692,605,Lyons,1,Good,Good,0
TUNCESTER,NSW4005,133,Page,1,Good,Good,0
TUNCURRY,NSW4006,124,Lyne,1,Good,Good,0
TUNGAMAH,VIC2589,235,Nicholls,1,Good,Good,0
TUNGAMULL,QLD2962,305,Capricornia,1,Good,Good,0
TUNGKILLO,SA1408,402,Barker,1,Good,Good,0
TUNGLEBUNG,NSW4007,133,Page,1,Good,Good,0
TUNKALILLA,SA1409,408,Mayo,1,Good,Good,0
TUNNACK,TAS693,605,Lyons,1,Good,Good,0
TUNNEL,TAS694,601,Bass,1,Good,Good,0
TUNTABLE CREEK,NSW4008,133,Page,1,Good,Good,0
TUPPAL,NSW4009,114,Farrer,1,Good,Good,0
TURA BEACH,NSW4010,113,Eden-Monaro,1,Good,Good,0
TURALLIN,QLD2963,321,Maranoa,1,Good,Good,0
TURILL,NSW4011,107,Calare,0.7653062,Good,Good,0
TURILL,NSW4011,130,New England,0.2346938,Good,Good,0
TURKEY BEACH,QLD2964,311,Flynn,1,Good,Good,0
TURKEY HILL,WA1927,506,Durack,1,Good,Good,0
TURLINJAH,NSW4012,116,Gilmore,1,Good,Good,0
TURNER,ACT105,802,Canberra,1,Good,Good,0
TURNERS BEACH,TAS695,602,Braddon,1,Good,Good,0
TURNERS FLAT,NSW4013,110,Cowper,1,Good,Good,0
TURNERS MARSH,TAS696,601,Bass,1,Good,Good,0
TUROAR,VIC2590,229,Mallee,1,Good,Good,0
TURONDALE,NSW4014,107,Calare,1,Good,Good,0
TUROSS,NSW4015,113,Eden-Monaro,1,Good,Good,0
TUROSS HEAD,NSW4016,113,Eden-Monaro,0,Good,Good,1
TUROSS HEAD,NSW4016,116,Gilmore,1,Good,Good,0
TURRAMURRA,NSW4017,106,Bradfield,1,Good,Good,0
TURRAWAN,NSW4018,134,Parkes,1,Good,Good,0
TURRAWULLA,QLD2965,305,Capricornia,1,Good,Good,0
TURRELLA,NSW4019,102,Barton,1,Acceptable,Good,0
TURRIFF,VIC2591,229,Mallee,1,Good,Good,0
TURRIFF EAST,VIC2592,229,Mallee,1,Good,Good,0
TURTONS CREEK,VIC2593,234,Monash,1,Good,Good,0
TURVEY PARK,NSW4020,139,Riverina,1,Good,Good,0
TUSMORE,SA1410,410,Sturt,1,Good,Good,0
TUTUNUP,WA2472,507,Forrest,1,Good,Good,0
TUTYE,VIC2594,229,Mallee,1,Good,Good,0
TWEED HEADS,NSW4021,138,Richmond,1,Good,Good,0
TWEED HEADS SOUTH,NSW4022,138,Richmond,1,Good,Good,0
TWEED HEADS WEST,NSW4023,138,Richmond,1,Good,Good,0
TWELVE MILE,NSW4024,107,Calare,1,Good,Good,0
TWELVE MILE CREEK,NSW4025,124,Lyne,1,Good,Good,0
TWELVE MILE PEG,NSW4026,116,Gilmore,1,Good,Good,0
TWENTY FORESTS,NSW4027,107,Calare,1,Good,Good,0
TWIN RIVERS,NSW4028,130,New England,1,Good,Good,0
TWIN WATERS,QLD2966,309,Fairfax,1,Good,Good,0
TWO MILE,QLD2967,329,Wide Bay,1,Good,Good,0
TWO MILE FLAT,NSW5070,107,Calare,1,Good,Good,0
TWO ROCKS,WA2518,512,Pearce,1,Good,Good,0
TWO WELLS,SA1411,404,Grey,1,Good,Good,0
TYAAK,VIC2595,235,Nicholls,1,Good,Good,0
TYABB,VIC2596,213,Flinders,1,Good,Good,0
TYAGARAH,NSW4029,138,Richmond,1,Good,Good,0
TYALGUM,NSW4030,138,Richmond,1,Good,Good,0
TYALGUM CREEK,NSW4031,138,Richmond,1,Good,Good,0
TYENNA,TAS697,605,Lyons,1,Good,Good,0
TYENNA,VIC2597,229,Mallee,1,Good,Good,0
TYERS,VIC2598,216,Gippsland,1,Good,Good,0
TYGALGAH,NSW4032,138,Richmond,1,Good,Good,0
TYLDEN,VIC2599,202,Ballarat,0.026465,Good,Good,0
TYLDEN,VIC2599,203,Bendigo,0.973535,Good,Good,0
TYLDEN SOUTH,VIC2600,202,Ballarat,1,Good,Good,0
TYNDALE,NSW4033,133,Page,1,Good,Good,0
TYNONG,VIC2601,234,Monash,1,Good,Good,0
TYNONG NORTH,VIC2602,234,Monash,1,Good,Good,0
TYNTYNDER,VIC2603,229,Mallee,1,Good,Good,0
TYNTYNDER SOUTH,VIC2604,229,Mallee,1,Good,Good,0
TYRCONNEL,QLD2968,321,Maranoa,1,Good,Good,0
TYRENDARRA,VIC2605,237,Wannon,1,Good,Good,0
